Episode 1: Reward = -100.00, Avg Reward (100) = 0.00, Epsilon = 0.500, Avg Loss = 0.0000, Max Q-Value = 3.60, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 200.00
Episode 31: Reward = 4574.28, Avg Reward (100) = 1615.62, Epsilon = 0.499, Avg Loss = 711.4025, Max Q-Value = 3.34, Steps = 6, Reward Breakdown -> Delta_x Reward: 12924.28, Border Penalty: 600.00, Obstacle Penalty: 1200.00
Episode 32: Reward = 15429.95, Avg Reward (100) = 1711.06, Epsilon = 0.499, Avg Loss = 754.1179, Max Q-Value = 3.24, Steps = 15, Reward Breakdown -> Delta_x Reward: 34879.95, Border Penalty: 900.00, Obstacle Penalty: 3000.00
Episode 33: Reward = 2044.43, Avg Reward (100) = 2139.78, Epsilon = 0.499, Avg Loss = 706.9123, Max Q-Value = 3.06, Steps = 3, Reward Breakdown -> Delta_x Reward: 6494.43, Border Penalty: 300.00, Obstacle Penalty: 600.00
Episode 34: Reward = 500.00, Avg Reward (100) = 2136.89, Epsilon = 0.499, Avg Loss = 796.3167, Max Q-Value = 3.06, Steps = 2, Reward Breakdown -> Delta_x Reward: 3600.00, Border Penalty: 150.00, Obstacle Penalty: 400.00
Episode 35: Reward = -100.00, Avg Reward (100) = 2088.74, Epsilon = 0.499, Avg Loss = 793.3924, Max Q-Value = 3.06, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 200.00
Episode 36: Reward = 2044.43, Avg Reward (100) = 2026.21, Epsilon = 0.499, Avg Loss = 795.0716, Max Q-Value = 3.06, Steps = 3, Reward Breakdown -> Delta_x Reward: 6494.43, Border Penalty: 300.00, Obstacle Penalty: 600.00
Episode 37: Reward = -100.00, Avg Reward (100) = 2026.71, Epsilon = 0.499, Avg Loss = 727.4980, Max Q-Value = 3.06, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 200.00
Episode 38: Reward = -100.00, Avg Reward (100) = 1969.24, Epsilon = 0.498, Avg Loss = 645.8936, Max Q-Value = 3.07, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 200.00
Episode 39: Reward = -100.00, Avg Reward (100) = 1914.78, Epsilon = 0.498, Avg Loss = 631.7780, Max Q-Value = 3.07, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 200.00
Episode 40: Reward = -100.00, Avg Reward (100) = 1863.12, Epsilon = 0.498, Avg Loss = 849.7876, Max Q-Value = 3.07, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 200.00
Episode 41: Reward = -100.00, Avg Reward (100) = 1814.04, Epsilon = 0.498, Avg Loss = 677.2903, Max Q-Value = 3.07, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 200.00
Episode 42: Reward = 2944.43, Avg Reward (100) = 1767.36, Epsilon = 0.498, Avg Loss = 722.6937, Max Q-Value = 3.07, Steps = 5, Reward Breakdown -> Delta_x Reward: 10094.43, Border Penalty: 600.00, Obstacle Penalty: 1000.00
Episode 43: Reward = -100.00, Avg Reward (100) = 1795.38, Epsilon = 0.498, Avg Loss = 574.9298, Max Q-Value = 3.05, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 200.00
Episode 44: Reward = -100.00, Avg Reward (100) = 1751.31, Epsilon = 0.498, Avg Loss = 600.5170, Max Q-Value = 3.04, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 200.00
Episode 45: Reward = -100.00, Avg Reward (100) = 1709.23, Epsilon = 0.498, Avg Loss = 728.8384, Max Q-Value = 3.04, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 200.00
Episode 46: Reward = 13803.18, Avg Reward (100) = 1669.03, Epsilon = 0.498, Avg Loss = 735.0306, Max Q-Value = 3.03, Steps = 12, Reward Breakdown -> Delta_x Reward: 29503.18, Border Penalty: 750.00, Obstacle Penalty: 2400.00
Episode 47: Reward = -100.00, Avg Reward (100) = 1932.81, Epsilon = 0.498, Avg Loss = 682.2958, Max Q-Value = 2.99, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 200.00
Episode 48: Reward = 500.00, Avg Reward (100) = 1889.56, Epsilon = 0.498, Avg Loss = 728.5411, Max Q-Value = 2.98, Steps = 2, Reward Breakdown -> Delta_x Reward: 3600.00, Border Penalty: 150.00, Obstacle Penalty: 400.00
Episode 49: Reward = -100.00, Avg Reward (100) = 1860.61, Epsilon = 0.498, Avg Loss = 678.6371, Max Q-Value = 2.97, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 200.00
Episode 50: Reward = 8089.18, Avg Reward (100) = 1820.60, Epsilon = 0.498, Avg Loss = 718.9061, Max Q-Value = 2.97, Steps = 9, Reward Breakdown -> Delta_x Reward: 20189.18, Border Penalty: 750.00, Obstacle Penalty: 1800.00
Episode 51: Reward = -100.00, Avg Reward (100) = 1945.97, Epsilon = 0.498, Avg Loss = 741.7578, Max Q-Value = 2.90, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 200.00
Episode 52: Reward = 500.00, Avg Reward (100) = 1905.85, Epsilon = 0.498, Avg Loss = 702.9067, Max Q-Value = 2.89, Steps = 2, Reward Breakdown -> Delta_x Reward: 3600.00, Border Penalty: 150.00, Obstacle Penalty: 400.00
Episode 53: Reward = -100.00, Avg Reward (100) = 1878.82, Epsilon = 0.498, Avg Loss = 772.5398, Max Q-Value = 2.87, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 200.00
Episode 54: Reward = -100.00, Avg Reward (100) = 1841.48, Epsilon = 0.498, Avg Loss = 786.5438, Max Q-Value = 2.86, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 200.00
Episode 55: Reward = -100.00, Avg Reward (100) = 1805.53, Epsilon = 0.498, Avg Loss = 535.5438, Max Q-Value = 2.85, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 200.00
Episode 56: Reward = -100.00, Avg Reward (100) = 1770.88, Epsilon = 0.498, Avg Loss = 602.8882, Max Q-Value = 2.84, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 200.00
Episode 57: Reward = 1100.00, Avg Reward (100) = 1737.47, Epsilon = 0.498, Avg Loss = 741.7228, Max Q-Value = 2.83, Steps = 3, Reward Breakdown -> Delta_x Reward: 5400.00, Border Penalty: 150.00, Obstacle Penalty: 600.00
Episode 58: Reward = -100.00, Avg Reward (100) = 1726.29, Epsilon = 0.498, Avg Loss = 777.3680, Max Q-Value = 2.79, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 200.00
Episode 59: Reward = -100.00, Avg Reward (100) = 1694.80, Epsilon = 0.498, Avg Loss = 732.6226, Max Q-Value = 2.78, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 200.00
Episode 60: Reward = -100.00, Avg Reward (100) = 1664.38, Epsilon = 0.498, Avg Loss = 646.2186, Max Q-Value = 2.76, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 200.00
Episode 61: Reward = 500.00, Avg Reward (100) = 1634.97, Epsilon = 0.498, Avg Loss = 621.5388, Max Q-Value = 2.75, Steps = 2, Reward Breakdown -> Delta_x Reward: 3600.00, Border Penalty: 150.00, Obstacle Penalty: 400.00
Episode 62: Reward = -100.00, Avg Reward (100) = 1616.37, Epsilon = 0.498, Avg Loss = 560.1408, Max Q-Value = 2.72, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 200.00
Episode 63: Reward = -100.00, Avg Reward (100) = 1588.69, Epsilon = 0.497, Avg Loss = 606.3240, Max Q-Value = 2.71, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 200.00
Episode 64: Reward = -100.00, Avg Reward (100) = 1561.88, Epsilon = 0.497, Avg Loss = 558.7173, Max Q-Value = 2.69, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 200.00
Episode 65: Reward = -100.00, Avg Reward (100) = 1535.91, Epsilon = 0.497, Avg Loss = 576.4866, Max Q-Value = 2.67, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 200.00
Episode 66: Reward = 1100.00, Avg Reward (100) = 1510.75, Epsilon = 0.497, Avg Loss = 618.2081, Max Q-Value = 2.65, Steps = 3, Reward Breakdown -> Delta_x Reward: 5400.00, Border Penalty: 150.00, Obstacle Penalty: 600.00
Episode 67: Reward = -100.00, Avg Reward (100) = 1504.52, Epsilon = 0.497, Avg Loss = 676.2400, Max Q-Value = 2.60, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 200.00
Episode 68: Reward = 1700.00, Avg Reward (100) = 1480.57, Epsilon = 0.497, Avg Loss = 677.1778, Max Q-Value = 2.58, Steps = 4, Reward Breakdown -> Delta_x Reward: 7200.00, Border Penalty: 150.00, Obstacle Penalty: 800.00
Episode 69: Reward = -100.00, Avg Reward (100) = 1483.80, Epsilon = 0.497, Avg Loss = 686.6246, Max Q-Value = 2.49, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 200.00
Episode 70: Reward = -100.00, Avg Reward (100) = 1460.85, Epsilon = 0.497, Avg Loss = 569.3063, Max Q-Value = 2.47, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 200.00
Episode 71: Reward = -100.00, Avg Reward (100) = 1438.55, Epsilon = 0.497, Avg Loss = 569.8053, Max Q-Value = 2.45, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 200.00
Episode 72: Reward = 500.00, Avg Reward (100) = 1416.88, Epsilon = 0.497, Avg Loss = 631.4231, Max Q-Value = 2.43, Steps = 2, Reward Breakdown -> Delta_x Reward: 3600.00, Border Penalty: 150.00, Obstacle Penalty: 400.00
Episode 73: Reward = 500.00, Avg Reward (100) = 1404.15, Epsilon = 0.497, Avg Loss = 615.7054, Max Q-Value = 2.38, Steps = 2, Reward Breakdown -> Delta_x Reward: 3600.00, Border Penalty: 150.00, Obstacle Penalty: 400.00
Episode 74: Reward = -100.00, Avg Reward (100) = 1391.76, Epsilon = 0.497, Avg Loss = 657.9020, Max Q-Value = 2.34, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 200.00
Episode 75: Reward = -100.00, Avg Reward (100) = 1371.60, Epsilon = 0.497, Avg Loss = 705.6262, Max Q-Value = 2.31, Steps = 1, Reward Breakdown -> Delta_x Reward: 1800.00, Border Penalty: 150.00, Obstacle Penalty: 200.00
Episode 76: Reward = 123097.24, Avg Reward (100) = 1351.98, Epsilon = 0.497, Avg Loss = 927.8535, Max Q-Value = 2.29, Steps = 37, Reward Breakdown -> Delta_x Reward: 172417.65, Border Penalty: 576.89, Obstacle Penalty: 8883.17
Episode 77: Reward = 35017.62, Avg Reward (100) = 2953.89, Epsilon = 0.497, Avg Loss = 1105.2314, Max Q-Value = 2.42, Steps = 24, Reward Breakdown -> Delta_x Reward: 67247.60, Border Penalty: 1508.84, Obstacle Penalty: 6281.09
Episode 78: Reward = 2900.00, Avg Reward (100) = 3370.30, Epsilon = 0.497, Avg Loss = 1132.3373, Max Q-Value = 2.62, Steps = 6, Reward Breakdown -> Delta_x Reward: 10800.00, Border Penalty: 150.00, Obstacle Penalty: 1200.00
Episode 79: Reward = 24962.03, Avg Reward (100) = 3364.27, Epsilon = 0.497, Avg Loss = 1139.7109, Max Q-Value = 2.80, Steps = 25, Reward Breakdown -> Delta_x Reward: 60477.20, Border Penalty: 1917.82, Obstacle Penalty: 6294.80
Episode 80: Reward = 6970.92, Avg Reward (100) = 3637.66, Epsilon = 0.497, Avg Loss = 1043.8053, Max Q-Value = 3.03, Steps = 10, Reward Breakdown -> Delta_x Reward: 20120.92, Border Penalty: 600.00, Obstacle Penalty: 2000.00
Episode 81: Reward = 61969.86, Avg Reward (100) = 3679.33, Epsilon = 0.497, Avg Loss = 1141.6655, Max Q-Value = 3.15, Steps = 28, Reward Breakdown -> Delta_x Reward: 99785.12, Border Penalty: 403.37, Obstacle Penalty: 7400.76
Episode 82: Reward = 20713.25, Avg Reward (100) = 4398.97, Epsilon = 0.497, Avg Loss = 1182.5246, Max Q-Value = 3.69, Steps = 29, Reward Breakdown -> Delta_x Reward: 60908.88, Border Penalty: 3326.03, Obstacle Penalty: 7430.28
Episode 83: Reward = 13102.50, Avg Reward (100) = 4597.92, Epsilon = 0.497, Avg Loss = 1093.8569, Max Q-Value = 3.94, Steps = 20, Reward Breakdown -> Delta_x Reward: 39989.18, Border Penalty: 1117.90, Obstacle Penalty: 5296.26
Episode 84: Reward = 9935.38, Avg Reward (100) = 4700.38, Epsilon = 0.497, Avg Loss = 1150.4859, Max Q-Value = 4.19, Steps = 20, Reward Breakdown -> Delta_x Reward: 36000.00, Border Penalty: 409.77, Obstacle Penalty: 5064.65
Episode 85: Reward = 17658.88, Avg Reward (100) = 4762.71, Epsilon = 0.497, Avg Loss = 1066.8857, Max Q-Value = 4.44, Steps = 21, Reward Breakdown -> Delta_x Reward: 47280.75, Border Penalty: 436.60, Obstacle Penalty: 5335.34
Episode 86: Reward = 4100.00, Avg Reward (100) = 4914.43, Epsilon = 0.497, Avg Loss = 1172.3984, Max Q-Value = 4.58, Steps = 8, Reward Breakdown -> Delta_x Reward: 14400.00, Border Penalty: 150.00, Obstacle Penalty: 1600.00
Episode 87: Reward = 6694.43, Avg Reward (100) = 4904.96, Epsilon = 0.497, Avg Loss = 1053.9532, Max Q-Value = 4.73, Steps = 12, Reward Breakdown -> Delta_x Reward: 22694.43, Border Penalty: 1050.00, Obstacle Penalty: 2400.00
Episode 88: Reward = 55407.20, Avg Reward (100) = 4925.52, Epsilon = 0.496, Avg Loss = 1103.2417, Max Q-Value = 4.77, Steps = 21, Reward Breakdown -> Delta_x Reward: 84350.21, Border Penalty: 331.87, Obstacle Penalty: 5318.08
Episode 89: Reward = 8816.44, Avg Reward (100) = 5499.18, Epsilon = 0.496, Avg Loss = 1114.2350, Max Q-Value = 5.28, Steps = 18, Reward Breakdown -> Delta_x Reward: 32400.00, Border Penalty: 236.21, Obstacle Penalty: 4842.11
Episode 90: Reward = 1100.00, Avg Reward (100) = 5536.45, Epsilon = 0.496, Avg Loss = 1109.6359, Max Q-Value = 5.30, Steps = 3, Reward Breakdown -> Delta_x Reward: 5400.00, Border Penalty: 150.00, Obstacle Penalty: 600.00
Episode 91: Reward = 33816.16, Avg Reward (100) = 5487.16, Epsilon = 0.496, Avg Loss = 1160.0168, Max Q-Value = 5.78, Steps = 32, Reward Breakdown -> Delta_x Reward: 76089.98, Border Penalty: 2051.07, Obstacle Penalty: 7776.92
Episode 92: Reward = 62763.60, Avg Reward (100) = 5798.47, Epsilon = 0.496, Avg Loss = 1117.8564, Max Q-Value = 5.86, Steps = 23, Reward Breakdown -> Delta_x Reward: 95791.77, Border Penalty: 305.45, Obstacle Penalty: 5702.87
Episode 93: Reward = 2300.00, Avg Reward (100) = 6417.65, Epsilon = 0.496, Avg Loss = 1207.7939, Max Q-Value = 6.21, Steps = 5, Reward Breakdown -> Delta_x Reward: 9000.00, Border Penalty: 150.00, Obstacle Penalty: 1000.00
Episode 94: Reward = 4100.00, Avg Reward (100) = 6373.38, Epsilon = 0.496, Avg Loss = 1090.0034, Max Q-Value = 6.34, Steps = 8, Reward Breakdown -> Delta_x Reward: 14400.00, Border Penalty: 150.00, Obstacle Penalty: 1600.00
Episode 95: Reward = 30712.47, Avg Reward (100) = 6349.19, Epsilon = 0.496, Avg Loss = 1139.7843, Max Q-Value = 6.50, Steps = 28, Reward Breakdown -> Delta_x Reward: 67552.55, Border Penalty: 1450.81, Obstacle Penalty: 6949.06
Episode 96: Reward = 1100.00, Avg Reward (100) = 6605.65, Epsilon = 0.496, Avg Loss = 1166.2424, Max Q-Value = 6.81, Steps = 3, Reward Breakdown -> Delta_x Reward: 5400.00, Border Penalty: 150.00, Obstacle Penalty: 600.00
Episode 97: Reward = 500.00, Avg Reward (100) = 6548.30, Epsilon = 0.496, Avg Loss = 1190.5125, Max Q-Value = 6.84, Steps = 2, Reward Breakdown -> Delta_x Reward: 3600.00, Border Penalty: 150.00, Obstacle Penalty: 400.00
Episode 98: Reward = 500.00, Avg Reward (100) = 6485.94, Epsilon = 0.496, Avg Loss = 1075.7706, Max Q-Value = 6.88, Steps = 2, Reward Breakdown -> Delta_x Reward: 3600.00, Border Penalty: 150.00, Obstacle Penalty: 400.00
Episode 99: Reward = 6520.92, Avg Reward (100) = 6424.86, Epsilon = 0.496, Avg Loss = 1113.1775, Max Q-Value = 7.04, Steps = 10, Reward Breakdown -> Delta_x Reward: 20120.92, Border Penalty: 1050.00, Obstacle Penalty: 2000.00
Episode 100: Reward = 1100.00, Avg Reward (100) = 6425.83, Epsilon = 0.496, Avg Loss = 1244.6774, Max Q-Value = 7.09, Steps = 3, Reward Breakdown -> Delta_x Reward: 5400.00, Border Penalty: 150.00, Obstacle Penalty: 600.00
